SpeciesId;BreedId;PetType;Name;Icon;BaseHealth;BasePower;BaseSpeed;Level25Health;Level25Power;Level25Speed
195 ;18 ;Flying;White Tickbird Hatchling;ability_hunter_pet_owl;7.5;8.4;9.9;1319 ;273 ;322 
195 ;19 ;Flying;White Tickbird Hatchling;ability_hunter_pet_owl;8.4;7.5;9.9;1465 ;244 ;322 
195 ;21 ;Flying;White Tickbird Hatchling;ability_hunter_pet_owl;7.9;7.9;9.9;1384 ;257 ;322 
196 ;7 ;Dragonkin;Proto-Drake Whelp;ability_mount_drake_proto;9.4;8.9;7.5;1628 ;289 ;244 
197 ;8 ;Beast;Cobra Hatchling;ability_hunter_cobrastrikes;7.5;8.9;9.4;1319 ;289 ;305 
198 ;11 ;Aquatic;Pengu;inv_pet_babypengu;8.4;8.4;8.9;1465 ;273 ;289 
199 ;10 ;Elemental;Kirin Tor Familiar;ability_creature_disease_05;8.4;8.9;8.4;1465 ;289 ;273 
200 ;15 ;Critter;Spring Rabbit;inv_misc_food_54;8;7;11;1400 ;228 ;358 
201 ;7 ;Flying;Plump Turkey;inv_thanksgiving_turkey;8.9;8.9;8;1546 ;289 ;260 
202 ;7 ;Beast;Baby Blizzard Bear;inv_pet_babyblizzardbear;8.9;8.9;8;1546 ;289 ;260 
203 ;22 ;Critter;Little Fawn;inv_pet_fawn;8.9;7.4;9.4;1546 ;241 ;306 
204 ;3 ;Elemental;Teldrassil Sproutling;inv_misc_herb_03;8.5;8.5;8.5;1481 ;276 ;276 
205 ;7 ;Beast;Dun Morogh Cub;ability_mount_polarbear_black;8.9;8.9;8;1546 ;289 ;260 
206 ;3 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;9;9;7.5;1563 ;293 ;244 
206 ;9 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;9.4;8.5;7.9;1628 ;276 ;257 
206 ;11 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;8.9;8.9;7.9;1546 ;289 ;257 
206 ;13 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;9;9;7.5;1563 ;293 ;244 
206 ;19 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;9.4;8.5;7.9;1628 ;276 ;257 
206 ;21 ;Flying;Tirisfal Batling;ability_hunter_pet_bat;8.9;8.9;7.9;1546 ;289 ;257 
207 ;8 ;Beast;Durotar Scorpion;ability_hunter_pet_scorpid;8;8.9;8.9;1400 ;289 ;289 
207 ;18 ;Beast;Durotar Scorpion;ability_hunter_pet_scorpid;8;8.9;8.9;1400 ;289 ;289 
209 ;3 ;Critter;Elwynn Lamb;spell_nature_polymorph;8.5;8.5;8.5;1481 ;276 ;276 
209 ;13 ;Critter;Elwynn Lamb;spell_nature_polymorph;8.5;8.5;8.5;1481 ;276 ;276 
210 ;5 ;Critter;Mulgore Hatchling;ability_hunter_pet_tallstrider;8;8;10;1400 ;260 ;325 
211 ;6 ;Aquatic;Strand Crawler;ability_hunter_pet_crab;10.5;8;7.5;1806 ;260 ;244 
212 ;3 ;Elemental;Ammen Vale Lashling;inv_misc_flower_04;8.5;8.5;8.5;1481 ;276 ;276 
213 ;5 ;Magic;Enchanted Broom;inv_pet_broom;8;8;10;1400 ;260 ;325 
215 ;10 ;Mechanical;Mechanopeep;ability_mount_mechastrider;8.9;8.4;8.4;1546 ;273 ;273 
215 ;20 ;Mechanical;Mechanopeep;ability_mount_mechastrider;8.9;8.4;8.4;1546 ;273 ;273 
217 ;7 ;Humanoid;Murkimus the Gladiator;inv_spear_05;8.9;8.9;8;1546 ;289 ;260 
218 ;4 ;Undead;Sen'jin Fetish;inv_misc_coin_15;8.5;9.5;8;1481 ;309 ;260 
220 ;9 ;Elemental;Withers;ability_druid_forceofnature;8.9;8;8.9;1546 ;260 ;289 
224 ;10 ;Beast;Calico Cat;inv_pet_cats_calicocat;7.4;9.4;8.9;1303 ;305 ;289 
224 ;20 ;Beast;Calico Cat;inv_pet_cats_calicocat;7.4;9.4;8.9;1303 ;305 ;289 
225 ;3 ;Humanoid;Curious Oracle Hatchling;achievement_reputation_murlocoracle;8.5;8.5;8.5;1481 ;276 ;276 
226 ;4 ;Humanoid;Curious Wolvar Pup;achievement_reputation_wolvar;8;10;8;1400 ;325 ;260 
227 ;4 ;Mechanical;Warbot;inv_misc_key_05;8;10;8;1400 ;325 ;260 
228 ;7 ;Humanoid;Grunty;inv_pet_grunty;8.9;8.9;8;1546 ;289 ;260 
229 ;3 ;Magic;Shimmering Wyrmling;inv_elemental_primal_mana;8.5;8.5;8.5;1481 ;276 ;276 
231 ;3 ;Magic;Jade Tiger;inv_misc_gem_stone_01;9;8.5;8;1563 ;276 ;260 
232 ;8 ;Beast;Darting Hatchling;ability_hunter_pet_raptor;7;9.4;9.4;1238 ;305 ;305 
233 ;18 ;Beast;Deviate Hatchling;ability_hunter_pet_raptor;7;9.4;9.4;1238 ;305 ;305 
234 ;10 ;Beast;Gundrak Hatchling;ability_mount_raptor;7.4;9.4;8.9;1303 ;305 ;289 
235 ;20 ;Beast;Leaping Hatchling;ability_mount_raptor;7.4;9.4;8.9;1303 ;305 ;289 
236 ;6 ;Beast;Obsidian Hatchling;ability_mount_raptor;9.5;8.5;8;1644 ;276 ;260 
236 ;16 ;Beast;Obsidian Hatchling;ability_mount_raptor;9.5;8.5;8;1644 ;276 ;260 
237 ;3 ;Beast;Ravasaur Hatchling;ability_mount_raptor;7.5;9;9;1319 ;293 ;293 
238 ;21 ;Beast;Razormaw Hatchling;ability_hunter_pet_raptor;7.4;8.9;9.4;1303 ;289 ;305 
239 ;14 ;Beast;Razzashi Hatchling;ability_hunter_pet_raptor;8;10;8;1400 ;325 ;260 
240 ;3 ;Magic;Onyx Panther;inv_misc_qirajicrystal_05;9;9;7.5;1563 ;293 ;244 
241 ;12 ;Flying;Tuskarr Kite;inv_misc_pet_01;8.9;8.4;8.4;1546 ;273 ;273 
242 ;8 ;Magic;Spectral Tiger Cub;ability_mount_spectraltiger;7.5;9.4;8.9;1319 ;305 ;289 
243 ;20 ;Dragonkin;Onyxian Whelpling;inv_misc_head_dragon_black;9.4;9.9;6.4;1628 ;322 ;208 
244 ;7 ;Elemental;Core Hound Pup;ability_hunter_pet_corehound;9.4;9.9;6.5;1628 ;322 ;211 
245 ;8 ;Flying;Gryphon Hatchling;inv_misc_pet_02;8;8.9;8.9;1400 ;289 ;289 
246 ;3 ;Beast;Wind Rider Cub;inv_misc_pet_04;8.5;8.5;8.5;1481 ;276 ;276 
247 ;6 ;Magic;Zipao Tiger;inv_jewelcrafting_gem_06;10;8;8;1725 ;260 ;260 
248 ;8 ;Humanoid;Pandaren Monk;inv_misc_pet_03;8;8.9;8.9;1400 ;289 ;289 
249 ;7 ;Undead;Lil' K.T.;achievement_boss_kelthuzad_01;9.4;9.4;7;1628 ;305 ;228 
250 ;8 ;Critter;Perky Pug;inv_misc_bone_01;7.5;9.9;8.4;1319 ;322 ;273 
251 ;3 ;Magic;Toxic Wasteling;inv_misc_slime_01;9;9;7.5;1563 ;293 ;244 
253 ;3 ;Elemental;Frigid Frostling;spell_frost_frozencore;8.5;8.5;8.5;1481 ;276 ;276 
254 ;3 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8.5;8.5;8.5;1481 ;276 ;276 
254 ;5 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8;8;10;1400 ;260 ;325 
254 ;8 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8;8.9;8.9;1400 ;289 ;289 
254 ;13 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8.5;8.5;8.5;1481 ;276 ;276 
254 ;15 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8;8;10;1400 ;260 ;325 
254 ;18 ;Mechanical;Blue Clockwork Rocket Bot;inv_gizmo_06;8;8.9;8.9;1400 ;289 ;289 
255 ;6 ;Dragonkin;Celestial Dragon;inv_pet_celestialdragon;9.5;9;7.5;1644 ;293 ;244 
256 ;7 ;Mechanical;Lil' XT;achievement_boss_xt002deconstructor_01;8.9;9.9;7;1546 ;322 ;228 
258 ;6 ;Mechanical;Mini Thor;t_roboticon;10.5;9;6.5;1806 ;293 ;211 
259 ;12 ;Flying;Blue Mini Jouster;ability_hunter_pet_dragonhawk;9.4;7.9;8.4;1628 ;257 ;273 
260 ;8 ;Flying;Gold Mini Jouster;ability_hunter_pet_vulture;8;9.4;8.4;1400 ;305 ;273 
261 ;4 ;Mechanical;Personal World Destroyer;inv_misc_enggizmos_03;8.5;9.5;8;1481 ;309 ;260 
262 ;5 ;Mechanical;De-Weaponized Mechanical Companion;inv_pet_deweaonizedmechcompanion;8.5;7.5;10;1481 ;244 ;325 
264 ;8 ;Undead;Crawling Claw;inv_offhand_stratholme_a_02;8.5;9.4;7.9;1481 ;305 ;257 
265 ;6 ;Elemental;Pebble;spell_nature_earthelemental_totem;11.5;8;6.5;1969 ;260 ;211 
266 ;18 ;Undead;Fossilized Hatchling;trade_archaeology_tinydinosaurskeleton;8.5;9.4;7.9;1481 ;305 ;257 
267 ;3 ;Magic;Enchanted Lantern;inv_misc_lantern_01;8.5;8.5;8.5;1481 ;276 ;276 
268 ;4 ;Dragonkin;Lil' Deathwing;inv_dragonwhelpcataclysm;8.5;11;6.5;1481 ;358 ;211 
270 ;9 ;Elemental;Dark Phoenix Hatchling;inv_misc_darkphoenixpet_01;9.4;8.5;7.9;1628 ;276 ;257 
271 ;3 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.5;8;9;1481 ;260 ;293 
271 ;9 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.9;7.5;9.4;1546 ;244 ;305 
271 ;10 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.4;8.4;8.9;1465 ;273 ;289 
271 ;13 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.5;8;9;1481 ;260 ;293 
271 ;19 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.9;7.5;9.4;1546 ;244 ;305 
271 ;20 ;Flying;Rustberg Gull;inv_misc_seagullpet_01;8.4;8.4;8.9;1465 ;273 ;289 
272 ;6 ;Critter;Armadillo Pup;inv_misc_babyarmadillopet;11;7.5;7.5;1888 ;244 ;244 
272 ;9 ;Critter;Armadillo Pup;inv_misc_babyarmadillopet;9.9;7.5;8.4;1709 ;244 ;273 
272 ;16 ;Critter;Armadillo Pup;inv_misc_babyarmadillopet;11;7.5;7.5;1888 ;244 ;244 
272 ;19 ;Critter;Armadillo Pup;inv_misc_babyarmadillopet;9.9;7.5;8.4;1709 ;244 ;273 
277 ;11 ;Mechanical;Clockwork Gnome;inv_misc_head_clockworkgnome_01;8.9;7.9;8.9;1546 ;257 ;289 
278 ;9 ;Beast;Fox Kit;inv_misc_foxkit;8.9;8;8.9;1546 ;260 ;289 
279 ;8 ;Elemental;Tiny Shale Spider;inv_misc_qirajicrystal_03;8;8.9;8.9;1400 ;289 ;289 
285 ;10 ;Mechanical;Landro's Lil' XT;achievement_boss_xt002deconstructor_01;8.4;9.9;7.4;1465 ;322 ;241 
286 ;7 ;Beast;Mr. Grubbs;inv_pet_maggot;9.9;8.9;7;1709 ;289 ;228 
287 ;3 ;Flying;Tiny Flamefly;inv_inscription_pigment_bug06;8.5;8;9;1481 ;260 ;293 
289 ;6 ;Critter;Scooter the Snail;inv_misc_shell_04;11.5;8.5;6;1969 ;276 ;195 
291 ;22 ;Elemental;Singing Sunflower;inv_misc_flower_02;9.9;7.9;7.9;1709 ;257 ;257 
292 ;3 ;Magic;Magic Lamp;inv_shield_26;8.5;8.5;8.5;1481 ;276 ;276 
293 ;9 ;Elemental;Elementium Geode;inv_misc_archstone_01;8.9;8;8.9;1546 ;260 ;289 
294 ;8 ;Humanoid;Deathy;inv_dragonwhelpcataclysm;8;8.9;8.9;1400 ;289 ;289 
296 ;3 ;Humanoid;Moonkin Hatchling;inv_misc_petmoonkinne;8.5;8.5;8.5;1481 ;276 ;276 
297 ;4 ;Elemental;Lil' Ragnaros;achievement_boss_ragnaros;8;11.5;6.5;1400 ;374 ;211 
298 ;3 ;Humanoid;Moonkin Hatchling;inv_misc_petmoonkinta;8.5;8.5;8.5;1481 ;276 ;276 
301 ;11 ;Beast;Panther Cub;ability_mount_blackpanther;7.4;8.9;9.4;1303 ;289 ;305 
302 ;7 ;Undead;Landro's Lichling;achievement_boss_kelthuzad_01;9.4;9.4;7;1628 ;305 ;228 
303 ;15 ;Beast;Nightsaber Cub;ability_mount_jungletiger;7;8.5;10.5;1238 ;276 ;341 
306 ;21 ;Beast;Winterspring Cub;ability_mount_pinktiger;7.4;8.9;9.4;1303 ;289 ;305 
307 ;3 ;Beast;Lashtail Hatchling;ability_hunter_pet_raptor;8.5;8.5;8.5;1481 ;276 ;276 
308 ;3 ;Magic;Legs;achievement_boss_theblackstalker;8.5;8.5;8.5;1481 ;276 ;276 
309 ;18 ;Flying;Pterrordax Hatchling;inv_misc_archaeology_babypterrodax;6.5;9.9;9.4;1156 ;322 ;305 
310 ;8 ;Undead;Voodoo Figurine;inv_misc_archaeology_trollgolem;8;8.9;8.9;1400 ;289 ;289 
311 ;3 ;Flying;Guardian Cub;inv_pet_wingedlion;9;8.5;8;1563 ;276 ;260 
316 ;3 ;Flying;Cenarion Hatchling;inv_egg_02;9;8;8.5;1563 ;260 ;276 
317 ;3 ;Beast;Hyjal Bear Cub;inv_misc_bearcubbrown;9;9;7.5;1563 ;293 ;244 
318 ;3 ;Elemental;Crimson Lasher;inv_misc_flower_04;8;9;8.5;1400 ;293 ;276 
319 ;20 ;Beast;Feline Familiar;achievement_halloween_cat_01;6.9;9.9;8.9;1221 ;322 ;289 
320 ;17 ;Dragonkin;Lil' Tarecgosa;inv_misc_petdragonwhelptarecgosa;9.4;8.4;8;1628 ;273 ;260 
321 ;6 ;Undead;Creepy Crate;inv_crate_02;10;8;8;1725 ;260 ;260 
323 ;8 ;Critter;Nuts;inv_misc_food_02;8;8.9;8.9;1400 ;289 ;289 
325 ;5 ;Flying;Brilliant Kaliri;inv_feather_13;7.5;9;9.5;1319 ;293 ;309 
325 ;8 ;Flying;Brilliant Kaliri;inv_feather_13;7.5;9.9;8.4;1319 ;322 ;273 
325 ;10 ;Flying;Brilliant Kaliri;inv_feather_13;7.9;9.9;7.9;1384 ;322 ;257 
325 ;15 ;Flying;Brilliant Kaliri;inv_feather_13;7.5;9;9.5;1319 ;293 ;309 
325 ;18 ;Flying;Brilliant Kaliri;inv_feather_13;7.5;9.9;8.4;1319 ;322 ;273 
325 ;20 ;Flying;Brilliant Kaliri;inv_feather_13;7.9;9.9;7.9;1384 ;322 ;257 
328 ;4 ;Aquatic;Purple Puffer;inv_misc_fish_34;8;10;8;1400 ;325 ;260 
329 ;8 ;Humanoid;Murkablo;inv_pet_diablobabymurloc;8;8.9;8.9;1400 ;289 ;289 
330 ;10 ;Beast;Darkmoon Monkey;ability_hunter_aspectofthemonkey;8.4;8.9;8.4;1465 ;289 ;273 
333 ;11 ;Humanoid;Gregarious Grell;spell_shadow_summonimp;8.4;8.4;8.9;1465 ;273 ;289 
335 ;12 ;Aquatic;Darkmoon Turtle;inv_pet_speedy;9.9;7.9;7.9;1709 ;257 ;257 
337 ;12 ;Elemental;Lumpy;inv_ore_tin_01;8.9;8.4;8.4;1546 ;273 ;273 
338 ;7 ;Mechanical;Darkmoon Tonk;inv_gizmo_goblingtonkcontroller;9.4;8.4;8;1628 ;273 ;260 
339 ;12 ;Mechanical;Darkmoon Zeppelin;inv_misc_toy_05;8.9;8.4;8.4;1546 ;273 ;273 
340 ;13 ;Aquatic;Sea Pony;ability_mount_seahorse;8.5;8.5;8.5;1481 ;276 ;276 
341 ;3 ;Magic;Lunar Lantern;inv_shield_26;8.5;8.5;8.5;1481 ;276 ;276 
342 ;3 ;Magic;Festival Lantern;inv_shield_26;8.5;8.5;8.5;1481 ;276 ;276 
343 ;3 ;Beast;Darkmoon Cub;ability_mount_jungletiger;7.5;9;9;1319 ;293 ;293 
343 ;8 ;Beast;Darkmoon Cub;ability_mount_jungletiger;7;9.4;9.4;1238 ;305 ;305 
343 ;13 ;Beast;Darkmoon Cub;ability_mount_jungletiger;7.5;9;9;1319 ;293 ;293 
343 ;18 ;Beast;Darkmoon Cub;ability_mount_jungletiger;7;9.4;9.4;1238 ;305 ;305 
346 ;3 ;Undead;Fetish Shaman;inv_spear_05;8.5;8.5;8.5;1481 ;276 ;276 
347 ;3 ;Dragonkin;Soul of the Aspects;inv_pet_chromaticdragon;8.5;9.25;7.75;1481 ;301 ;252 
348 ;8 ;Undead;Eye of the Legion;spell_shadow_evileye;8.5;9.4;7.9;1481 ;305 ;257 
374 ;7 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8.9;8;1546 ;289 ;260 
374 ;8 ;Critter;Black Lamb;spell_nature_polymorph;8;8.9;8.9;1400 ;289 ;289 
374 ;9 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8;8.9;1546 ;260 ;289 
374 ;10 ;Critter;Black Lamb;spell_nature_polymorph;8.4;8.9;8.4;1465 ;289 ;273 
374 ;11 ;Critter;Black Lamb;spell_nature_polymorph;8.4;8.4;8.9;1465 ;273 ;289 
374 ;12 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8.4;8.4;1546 ;273 ;273 
374 ;17 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8.9;8;1546 ;289 ;260 
374 ;18 ;Critter;Black Lamb;spell_nature_polymorph;8;8.9;8.9;1400 ;289 ;289 
374 ;19 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8;8.9;1546 ;260 ;289 
374 ;20 ;Critter;Black Lamb;spell_nature_polymorph;8.4;8.9;8.4;1465 ;289 ;273 
374 ;21 ;Critter;Black Lamb;spell_nature_polymorph;8.4;8.4;8.9;1465 ;273 ;289 
374 ;22 ;Critter;Black Lamb;spell_nature_polymorph;8.9;8.4;8.4;1546 ;273 ;273 
378 ;3 ;Critter;Rabbit;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
378 ;5 ;Critter;Rabbit;inv_misc_rabbit;8;7;11;1400 ;228 ;358 
378 ;7 ;Critter;Rabbit;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
378 ;9 ;Critter;Rabbit;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
378 ;11 ;Critter;Rabbit;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
378 ;12 ;Critter;Rabbit;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
378 ;13 ;Critter;Rabbit;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
378 ;17 ;Critter;Rabbit;inv_misc_rabbit;8.9;7.9;9;1546 ;257 ;293 
378 ;19 ;Critter;Rabbit;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
378 ;21 ;Critter;Rabbit;inv_misc_rabbit;8.4;7.4;9.9;1465 ;241 ;322 
378 ;22 ;Critter;Rabbit;inv_misc_rabbit;8.9;7.4;9.4;1546 ;241 ;306 
379 ;3 ;Critter;Squirrel;inv_misc_monstertail_01;8.5;8;9;1481 ;260 ;293 
379 ;5 ;Critter;Squirrel;inv_misc_monstertail_01;8;7.5;10.5;1400 ;244 ;341 
379 ;10 ;Critter;Squirrel;inv_misc_monstertail_01;8.4;8.4;8.9;1465 ;273 ;289 
379 ;11 ;Critter;Squirrel;inv_misc_monstertail_01;8.4;7.9;9.4;1465 ;257 ;305 
379 ;12 ;Critter;Squirrel;inv_misc_monstertail_01;8.9;7.9;8.9;1546 ;257 ;289 
379 ;13 ;Critter;Squirrel;inv_misc_monstertail_01;8.5;8;9;1481 ;260 ;293 
379 ;15 ;Critter;Squirrel;inv_misc_monstertail_01;8;7.5;10.5;1400 ;244 ;341 
379 ;20 ;Critter;Squirrel;inv_misc_monstertail_01;8.4;8.4;8.9;1465 ;273 ;289 
379 ;21 ;Critter;Squirrel;inv_misc_monstertail_01;8.4;7.9;9.4;1465 ;257 ;305 
379 ;22 ;Critter;Squirrel;inv_misc_monstertail_01;8.9;7.9;8.9;1546 ;257 ;289 
380 ;3 ;Beast;Bucktooth Flapper;inv_pet_beaver;8.5;8.5;8.5;1481 ;276 ;276 
380 ;12 ;Beast;Bucktooth Flapper;inv_pet_beaver;8.9;8.4;8.4;1546 ;273 ;273 
380 ;13 ;Beast;Bucktooth Flapper;inv_pet_beaver;8.5;8.5;8.5;1481 ;276 ;276 
380 ;22 ;Beast;Bucktooth Flapper;inv_pet_beaver;8.9;8.4;8.4;1546 ;273 ;273 
381 ;9 ;Critter;Porcupette;inv_pet_porcupine;8.9;8;8.9;1546 ;260 ;289 
381 ;19 ;Critter;Porcupette;inv_pet_porcupine;8.9;8;8.9;1546 ;260 ;289 
383 ;8 ;Aquatic;Eternal Strider;inv_pet_waterstrider;8;8.4;9.4;1400 ;273 ;305 
383 ;11 ;Aquatic;Eternal Strider;inv_pet_waterstrider;8.4;7.9;9.4;1465 ;257 ;305 
383 ;18 ;Aquatic;Eternal Strider;inv_pet_waterstrider;8;8.4;9.4;1400 ;273 ;305 
383 ;21 ;Aquatic;Eternal Strider;inv_pet_waterstrider;8.4;7.9;9.4;1465 ;257 ;305 
385 ;3 ;Critter;Mouse;inv_pet_mouse;8.5;8;9;1481 ;260 ;293 
385 ;5 ;Critter;Mouse;inv_pet_mouse;8;7.5;10.5;1400 ;244 ;341 
385 ;8 ;Critter;Mouse;inv_pet_mouse;8;8.4;9.4;1400 ;273 ;305 
385 ;11 ;Critter;Mouse;inv_pet_mouse;8.4;7.9;9.4;1465 ;257 ;305 
385 ;12 ;Critter;Mouse;inv_pet_mouse;8.9;7.9;8.9;1546 ;257 ;289 
385 ;13 ;Critter;Mouse;inv_pet_mouse;8.5;8;9;1481 ;260 ;293 
385 ;15 ;Critter;Mouse;inv_pet_mouse;8;7.5;10.5;1400 ;244 ;341 
385 ;18 ;Critter;Mouse;inv_pet_mouse;8;8.4;9.4;1400 ;273 ;305 
385 ;21 ;Critter;Mouse;inv_pet_mouse;8.4;7.9;9.4;1465 ;257 ;305 
385 ;22 ;Critter;Mouse;inv_pet_mouse;8.9;7.9;8.9;1546 ;257 ;289 
386 ;3 ;Critter;Prairie Dog;inv_pet_prairiedog;8.5;8;9;1481 ;260 ;293 
386 ;5 ;Critter;Prairie Dog;inv_pet_prairiedog;8;7.5;10.5;1400 ;244 ;341 
386 ;11 ;Critter;Prairie Dog;inv_pet_prairiedog;8.4;7.9;9.4;1465 ;257 ;305 
386 ;13 ;Critter;Prairie Dog;inv_pet_prairiedog;8.5;8;9;1481 ;260 ;293 
386 ;15 ;Critter;Prairie Dog;inv_pet_prairiedog;8;7.5;10.5;1400 ;244 ;341 
386 ;21 ;Critter;Prairie Dog;inv_pet_prairiedog;8.4;7.9;9.4;1465 ;257 ;305 
387 ;3 ;Beast;Snake;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
387 ;5 ;Beast;Snake;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
387 ;13 ;Beast;Snake;ability_hunter_snaketrap;8;8.5;9;1400 ;276 ;293 
387 ;15 ;Beast;Snake;ability_hunter_snaketrap;7.5;8;10.5;1319 ;260 ;341 
388 ;3 ;Aquatic;Shore Crab;ability_hunter_pet_crab;9;8.5;8;1563 ;276 ;260 
388 ;6 ;Aquatic;Shore Crab;ability_hunter_pet_crab;10.5;8;7.5;1806 ;260 ;244 
388 ;7 ;Aquatic;Shore Crab;ability_hunter_pet_crab;9.4;8.9;7.5;1628 ;289 ;244 
388 ;13 ;Aquatic;Shore Crab;ability_hunter_pet_crab;9;8.5;8;1563 ;276 ;260 
388 ;16 ;Aquatic;Shore Crab;ability_hunter_pet_crab;10.5;8;7.5;1806 ;260 ;244 
388 ;17 ;Aquatic;Shore Crab;ability_hunter_pet_crab;9.4;8.9;7.5;1628 ;289 ;244 
389 ;3 ;Mechanical;Tiny Harvester;inv_misc_gear_03;9;8;8.5;1563 ;260 ;276 
389 ;4 ;Mechanical;Tiny Harvester;inv_misc_gear_03;8.5;9.5;8;1481 ;309 ;260 
389 ;5 ;Mechanical;Tiny Harvester;inv_misc_gear_03;8.5;7.5;10;1481 ;244 ;325 
389 ;6 ;Mechanical;Tiny Harvester;inv_misc_gear_03;10.5;7.5;8;1806 ;244 ;260 
389 ;7 ;Mechanical;Tiny Harvester;inv_misc_gear_03;9.4;8.4;8;1628 ;273 ;260 
389 ;8 ;Mechanical;Tiny Harvester;inv_misc_gear_03;8.5;8.4;8.9;1481 ;273 ;289 
389 ;9 ;Mechanical;Tiny Harvester;inv_misc_gear_03;9.4;7.5;8.9;1628 ;244 ;289 
389 ;10 ;Mechanical;Tiny Harvester;inv_misc_gear_03;8.9;8.4;8.4;1546 ;273 ;273 
389 ;11 ;Mechanical;Tiny Harvester;inv_misc_gear_03;8.9;7.9;8.9;1546 ;257 ;289 
389 ;12 ;Mechanical;Tiny Harvester;inv_misc_gear_03;9.4;7.9;8.4;1628 ;257 ;273 
391 ;3 ;Critter;Mountain Cottontail;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
391 ;5 ;Critter;Mountain Cottontail;inv_misc_rabbit;8;7;11;1400 ;228 ;358 
391 ;9 ;Critter;Mountain Cottontail;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
391 ;13 ;Critter;Mountain Cottontail;inv_misc_rabbit;8.5;7.5;9.5;1481 ;244 ;309 
391 ;15 ;Critter;Mountain Cottontail;inv_misc_rabbit;8;7;11;1400 ;228 ;358 
391 ;19 ;Critter;Mountain Cottontail;inv_misc_rabbit;8.9;7;9.9;1546 ;228 ;322 
392 ;3 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
392 ;5 ;Critter;Redridge Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
392 ;9 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.9;7.5;9.4;1546 ;244 ;305 
392 ;11 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
392 ;13 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.5;8;9;1481 ;260 ;293 
392 ;15 ;Critter;Redridge Rat;inv_misc_monstertail_03;8;7.5;10.5;1400 ;244 ;341 
392 ;19 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.9;7.5;9.4;1546 ;244 ;305 
392 ;21 ;Critter;Redridge Rat;inv_misc_monstertail_03;8.4;7.9;9.4;1465 ;257 ;305 
393 ;5 ;Critter;Cockroach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
393 ;6 ;Critter;Cockroach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
393 ;7 ;Critter;Cockroach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
393 ;9 ;Critter;Cockroach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
393 ;11 ;Critter;Cockroach;inv_pet_cockroach;8.9;7.4;9.4;1546 ;241 ;305 
393 ;12 ;Critter;Cockroach;inv_pet_cockroach;9.4;7.4;8.9;1628 ;241 ;289 
393 ;15 ;Critter;Cockroach;inv_pet_cockroach;8.5;7;10.5;1481 ;228 ;341 
393 ;16 ;Critter;Cockroach;inv_pet_cockroach;10.5;7;8.5;1806 ;228 ;276 
393 ;17 ;Critter;Cockroach;inv_pet_cockroach;9.4;7.9;8.5;1628 ;257 ;276 
393 ;19 ;Critter;Cockroach;inv_pet_cockroach;9.4;7;9.4;1628 ;228 ;305 
393 ;21 ;Critter;Cockroach;inv_pet_cockroach;8.9;7.4;9.4;1546 ;241 ;305 
